StartFrame,EndFrame,PersonID,ShotName,range_ax,range_ay,range_az,range_gx,range_gy,range_gz,range_acc_mag,range_gyro_mag,min_ax,min_ay,min_az,min_gx,min_gy,min_gz,min_acc_mag,min_gyro_mag,max_ax,max_ay,max_az,max_gx,max_gy,max_gz,max_acc_mag,max_gyro_mag,avg_ax,avg_ay,avg_az,avg_gx,avg_gy,avg_gz,avg_acc_mag,avg_gyro_mag,absavg_ax,absavg_ay,absavg_az,absavg_gx,absavg_gy,absavg_gz,absavg_acc_mag,absavg_gyro_mag,kurtosis_f_ax,kurtosis_f_ay,kurtosis_f_az,kurtosis_f_gx,kurtosis_f_gy,kurtosis_f_gz,kurtosis_f_acc_mag,kurtosis_f_gyro_mag,kurtosis_p_ax,kurtosis_p_ay,kurtosis_p_az,kurtosis_p_gx,kurtosis_p_gy,kurtosis_p_gz,kurtosis_p_acc_mag,kurtosis_p_gyro_mag,skewness_statistic_ax,skewness_statistic_ay,skewness_statistic_az,skewness_statistic_gx,skewness_statistic_gy,skewness_statistic_gz,skewness_statistic_acc_mag,skewness_statistic_gyro_mag,skewness_pvalue_ax,skewness_pvalue_ay,skewness_pvalue_az,skewness_pvalue_gx,skewness_pvalue_gy,skewness_pvalue_gz,skewness_pvalue_acc_mag,skewness_pvalue_gyro_mag,entropy_acc_mag,entropy_gyro_mag,std_ax,std_ay,std_az,std_gx,std_gy,std_gz,std_acc_mag,std_gyro_mag,anglebetween_ax_ay,anglebetween_ay_az,anglebetween_ax_az,anglebetween_gx_gy,anglebetween_gy_gz,anglebetween_gx_gz,iqr_ax,iqr_ay,iqr_az,iqr_gx,iqr_gy,iqr_gz,iqr_acc_mag,iqr_gyro_mag,maxmin_relative_pos_ax,maxmin_relative_pos_ay,maxmin_relative_pos_az,maxmin_relative_pos_gx,maxmin_relative_pos_gy,maxmin_relative_pos_gz,maxmin_relative_pos_acc_mag,maxmin_relative_pos_gyro_mag
562,575,p3,bo,1.45495,1.4718,0.6145700000000001,208.59528,323.46344,499.99237,1.1387554712110508,353.44589190813014,-1.54907,0.21094,-0.35474,-161.83472,-250.0,-250.0,0.6879655141066302,3.180992986615972,-0.09412,1.68274,0.25983,46.76056,73.46344,249.99237,1.8267209853176811,356.6268848947461,-0.4354061538461538,0.9813192307692307,-0.14633384615384612,-20.44032153846154,-18.911507692307694,5.912194615384616,1.155532761137589,112.1889425801679,0.4354061538461538,0.9813192307692307,0.2153046153846154,31.639100000000006,55.983323076923064,82.19322846153847,1.155532761137589,112.1889425801679,3.2411428158545625,3.365202009993597,0.9622498559097408,2.7943367006249007,2.075423481294181,0.26831481144768343,0.5313303658153519,-0.7290795221767419,6.2411428158545625,6.365202009993597,3.9622498559097408,5.794336700624901,5.075423481294181,3.2683148114476834,3.531330365815352,2.270920477823258,-3.212386644121354,-0.6689231655352177,2.5324217407204355,-2.8325681702705476,-2.5886185837754425,0.044740002257333523,2.036279358220298,1.632518356919376,0.0013163708464020124,0.5035444920204822,0.01132776530532313,0.004617571907488966,0.009636176214819218,0.9643145484154526,0.04172231136962474,0.1025703345951387,2.5328689884470266,2.051307742764626,0.3735426126147501,0.2911194054906928,0.16908438956006377,48.75359643919692,82.58910409277085,125.76806723892723,0.30265112991320453,115.06314393985508,2.350814712690451,2.1811733456538325,1.3933890930151407,1.5786339685273816,2.357958864555255,1.0816627889377952,0.27881,0.07128999999999985,0.08343,39.54316,87.4939,59.5932,0.14757303039472358,220.8093292398525,-1,1,-3,1,-2,2,-1,4
579,592,p3,bo,2.2724,1.48401,2.39307,274.04022,433.9447,499.99237,1.577676132894415,417.9100549208217,-1.25275,0.10693,-2.0,-238.10577,-183.95233,-250.0,0.6751718448661792,8.337206447186011,1.01965,1.59094,0.39307,35.93445,249.99237,249.99237,2.2528479777605943,426.24726136800774,-0.37493999999999994,0.8496323076923077,-0.2898307692307692,-35.275972307692314,16.719524615384614,10.607793076923075,1.2187218698983917,142.48861824607178,0.5318092307692306,0.8496323076923077,0.35030307692307683,47.26585846153845,71.83192461538462,98.01131,1.2187218698983917,142.48861824607178,1.3720717281642827,-0.24281440000392118,5.566408103370804,2.415379246103188,0.5551356306449211,-0.2268458890013303,0.8940397802534918,0.09627104773195372,4.372071728164283,2.757185599996079,8.566408103370804,5.415379246103188,3.555135630644921,2.7731541109986697,3.894039780253492,3.0962710477319537,1.3749574222173386,-0.8022298478644841,-3.7240914931235176,-2.909510275920139,0.8151464530255953,0.25887791775658076,2.4823054292767486,1.606072913395923,0.16914464524617,0.4224200136989791,0.00019601983329337063,0.003619954864768728,0.41498848425248036,0.7957294366038636,0.01305353344592096,0.10825789049215258,2.5087648231636783,2.209347529927556,0.539601455035958,0.39248112254758577,0.5299223808977419,71.0594132284155,101.53064876659806,131.80263942065912,0.4326694258996019,118.5888033310517,2.2759659322907293,1.8784347988102619,1.8031362278603094,2.0527982568929084,1.3267290910572167,1.7167603541822496,0.29363999999999996,0.2969299999999999,0.10406000000000001,50.36926,94.10096,145.64514,0.1808895002435622,155.24285667560824,-2,1,-1,5,-1,1,-1,3
620,633,p3,bo,2.9354899999999997,1.54443,2.09174,159.56879,344.74945,421.24176,2.241734147543694,360.71706674224674,-1.39722,-0.16455,-2.0,-126.49536,-94.75708,-171.24939,0.6340863279554291,0.9012720203135123,1.53827,1.37988,0.09174,33.07343,249.99237,249.99237,2.875820475499123,361.61833876256026,-0.29563538461538463,0.8782999999999999,-0.3219423076923077,-29.899596153846154,8.308409999999999,15.696012307692305,1.21279796708026,118.61262841670654,0.5322923076923076,0.9036153846153845,0.3475407692307692,39.62883615384615,62.52406384615385,84.90635846153845,1.21279796708026,118.61262841670654,2.8185827983228675,2.8547339809598364,5.974304972185394,-0.8698097174462314,1.2768402363465556,-0.3504452107318463,3.541215554729929,-0.4984257789281892,5.8185827983228675,5.854733980959836,8.974304972185394,2.1301902825537686,4.276840236346556,2.6495547892681537,6.541215554729929,2.501574221071811,2.094619729684697,-2.9866982031721654,-3.9657253689102903,-1.0210686131488838,2.63194175508328,0.517568518805955,3.240742862963157,1.3075142994733677,0.03620480992686245,0.002820079666461137,7.317307589613534e-05,0.30722193230245887,0.008489841614101582,0.6047593512241152,0.0011921867028211075,0.19103810168684088,2.4787493539525123,2.092233741027767,0.6487929431302573,0.36155369312922886,0.5115748150436867,46.11716732645439,93.842226442876,117.988947180443,0.5522148663544938,109.52156386783518,1.8438528434101984,2.19260781147299,1.974704480351546,1.8134492591860751,1.3714652225647221,1.432067268139285,0.20244999999999996,0.04461999999999999,0.023870000000000002,79.54407,53.19977,68.77136,0.1353059374979272,198.56752044898775,2,-1,-1,4,-1,1,-1,3
645,658,p3,bo,1.18719,1.2113,1.49853,154.26636,298.79761,433.27332,0.6921717455566869,312.22851413703415,-1.16632,0.16901,-0.90692,-125.75531,-250.0,-250.0,0.9565100700463116,18.469292300689272,0.02087,1.38031,0.59161,28.51105,48.79761,183.27332,1.6486818156029985,330.69780643772344,-0.4175776923076923,0.9520638461538463,-0.16126846153846155,-27.932386153846153,-2.87276076923077,-2.707847692307694,1.1774767360965526,104.49178587166571,0.4207884615384616,0.9520638461538463,0.3334346153846154,41.13593538461539,46.15842384615385,68.63990153846154,1.1774767360965526,104.49178587166571,0.46351674493391615,2.905773160148957,0.35502101841174305,-0.5681752109792182,5.716801236337954,0.8050500088311954,-0.3961186102723411,0.4504687055396088,3.463516744933916,5.905773160148957,3.355021018411743,2.431824789020782,8.716801236337954,3.8050500088311954,2.603881389727659,3.450468705539609,-2.269248702219464,-2.6930370295236017,0.5883692367611518,-1.4156948740336248,-3.9189413161563555,-0.8778707395793449,1.86943300350266,2.2168197214657734,0.023253206112574244,0.007080440470546596,0.5562844818792214,0.15686485983452805,8.893876373175013e-05,0.3800138698909198,0.061562596500064404,0.026635413294107107,2.5461947672549967,2.2148125053316314,0.34101330996252566,0.27132568563482357,0.38035796600745125,48.63018949600349,75.86650481482289,103.27763627632126,0.2343771244528654,93.0814810433223,2.3896716613870077,1.9165090571785497,1.6434640797662428,1.283458934229272,2.1530922200423896,1.5941779949723367,0.23309000000000002,0.17023,0.12751,63.86566,31.188969999999998,38.77258,0.22077482553335792,91.60842819394722,5,2,1,3,3,2,-1,6
657,670,p3,bo,1.85193,1.46314,2.8141499999999997,320.99152000000004,307.71637,477.66876,2.3050768035275113,322.3350895534766,-2.0,0.5368,-1.18225,-245.50629,-145.16449,-227.67639,0.9603263283384456,23.51502036396524,-0.14807,1.99994,1.6319,75.48523,162.55188,249.99237,3.265403131865957,345.85010991744184,-0.5912384615384615,1.0853638461538462,-0.04218000000000003,-34.04001153846154,-20.308862307692305,9.712806153846152,1.3759768962666405,126.51373113854157,0.5912384615384615,1.0853638461538462,0.4166076923076923,48.9525423076923,66.7284453846154,83.52778461538462,1.3759768962666405,126.51373113854157,0.6236716552646708,1.9260615666367036,2.5992461991162017,1.4978526627373299,-0.2222039064449226,0.16462283552881996,2.8362687187771254,-0.8328930951896707,3.623671655264671,4.926061566636704,5.599246199116202,4.49785266273733,2.7777960935550774,3.16462283552882,5.836268718777125,2.1671069048103293,-2.3072756880111416,2.5001598529348903,2.0745869186078174,-2.548660095672734,0.5345616233565361,-0.0828623229059024,3.2744372432832405,1.4320661939720563,0.021039455971620734,0.012413727870621843,0.03802483551735105,0.010813763999555272,0.5929530267197414,0.9339610129391747,0.001058726525620449,0.15212487823796325,2.4746156360529454,2.1667474918912806,0.5540059706821573,0.3416905647498234,0.6027401754679017,79.75609278892645,82.86708101337653,118.77761843080201,0.6503961154513982,113.9995473819302,2.5501095433224905,1.5524476139758117,1.9271902570338644,1.3938531131335314,2.148335655253808,1.2854058837702895,0.6901299999999999,0.056889999999999885,0.35205,24.63532,109.41315,76.66778000000001,0.2099202597671539,153.92157646518513,-3,1,-1,3,-2,1,-5,2
684,697,p3,bo,1.28333,1.52423,2.25245,372.77222,452.59857,311.66077,1.4015730880432344,400.1141881585852,-1.3783,0.47571,-1.62476,-250.0,-202.6062,-216.59088,0.9899910030904322,10.19344415391579,-0.09497,1.99994,0.62769,122.77222,249.99237,95.06989,2.3915640911336666,410.30763231250097,-0.3966246153846154,1.0113576923076923,-0.30179538461538463,-29.903706153846162,2.0628723076923094,-12.663033846153846,1.2751219135497276,140.14770036300575,0.3966246153846154,1.0113576923076923,0.40281384615384613,67.15275692307692,91.07442923076925,67.57589538461538,1.2751219135497276,140.14770036300575,2.2568664322717744,4.293621564391308,1.240954982971119,0.3333969402845862,-0.19243380398964227,0.267088537293656,2.2667001449148962,-0.8113160966777495,5.256866432271774,7.293621564391308,4.240954982971119,3.333396940284586,2.8075661960103577,3.267088537293656,5.266700144914896,2.1886839033222505,-2.9992795386367375,2.998237058000953,-1.9582291698585876,-2.048969198366184,0.7428923728542861,-2.1405374630984304,3.00545835276702,1.578047988967466,0.0027061889200254343,0.0027154636335587276,0.05020312776772004,0.04046512693372305,0.4575468437704423,0.032311356577503725,0.0026518090854869896,0.11455458552576639,2.5235696162992043,2.117205165280003,0.34777000354158444,0.32387170140596977,0.5321365420152322,105.35229172425728,128.69830336218968,95.13360584671155,0.3928182541102236,134.6485173119262,2.3861693849110512,2.124562397178072,1.3879087465212114,1.951024483087799,2.6595850588869023,1.0847984632274577,0.24378000000000002,0.0676199999999999,0.21899000000000002,36.42273,82.97729,61.340329999999994,0.26899472160427007,186.37899012151607,-1,1,2,2,-1,2,-2,5
701,714,p3,bo,1.35529,0.7683700000000001,2.3913,285.28595,340.90424,426.0788,1.0340459633553536,325.8051098422044,-1.35999,0.60742,-1.59491,-250.0,-108.16956,-250.0,0.9158047600334909,21.434716799517087,-0.0047,1.37579,0.79639,35.28595,232.73468,176.0788,1.9498507233888445,347.2398266417215,-0.42287615384615385,0.9801738461538463,-0.3152738461538461,-46.80281384615385,17.784705384615386,-0.8398192307692315,1.2775921353226651,127.1893212914296,0.42287615384615385,0.9801738461538463,0.43779538461538464,54.44394615384616,68.85117923076923,70.91991769230769,1.2775921353226651,127.1893212914296,-0.2948138362532302,0.30292145084285016,1.6843732197716434,1.5911384112522642,0.22695330352393794,0.9906839492858515,-0.9907329330375352,-0.5842521234237719,2.70518616374677,3.30292145084285,4.6843732197716434,4.591138411252264,3.226953303523938,3.9906839492858515,2.009267066962465,2.415747876576228,-2.022413441879408,0.08413470012874284,-1.0391968135939582,-2.6526025708029963,1.6537319403201842,-1.082330062624342,1.476146951192746,1.3931209012470789,0.04313365755255831,0.9329493357272409,0.2987132121089885,0.007987385567761492,0.09818198988983895,0.27910589236382644,0.1399044470181154,0.16358323363242377,2.5303714742468943,2.250075902460363,0.45696458769611903,0.1845345073228837,0.5189593664327526,74.84827212228518,90.79095563405103,100.41344768926814,0.34483240395229486,101.28426786417738,2.269085328425067,2.122550721869782,1.2805469206168232,2.138268517908362,1.7775728617272442,1.6214583944328,0.44098000000000004,0.15607000000000015,0.1864,63.81989000000001,85.37292,89.03504,0.5854327115332896,175.29656739404942,6,3,-1,5,-2,3,-5,5
732,745,p3,bo,1.6423899999999998,1.40405,1.16229,470.38269,308.41064,498.52752999999996,1.663917862798376,417.3042512498736,-1.6925,0.59589,-0.78851,-220.39032,-58.41827,-248.53516,0.823899731399398,15.69523509468399,-0.05011,1.99994,0.37378,249.99237,249.99237,249.99237,2.487817594197774,432.99948634455757,-0.4547915384615385,1.1052961538461539,-0.20075923076923077,-11.368972307692307,36.06180076923077,3.035323846153847,1.2985356597067161,121.26652711813593,0.4547915384615385,1.1052961538461539,0.3042284615384615,62.91785692307691,56.108328461538456,69.53665,1.2985356597067161,121.26652711813593,0.7080521222569436,1.7059047134986303,0.320876450897869,1.8596089734861554,1.2667154367083429,0.771407564817562,0.34245355226705954,0.029951703904824267,3.7080521222569436,4.70590471349863,3.320876450897869,4.859608973486155,4.266715436708343,3.771407564817562,3.3424535522670595,3.0299517039048243,-2.5564754846605413,2.5606825444682704,0.5751558953955839,1.004084383472925,2.5373291974312044,0.1499171608628296,2.420504434613534,2.1559415595261524,0.010573852155608219,0.010446676563002886,0.5651858681183496,0.31533794199658727,0.011170186076025055,0.8808299723203065,0.015498990247299388,0.031088228758338974,2.501014247741504,2.049440091813682,0.5139532780448216,0.3393348090362506,0.28749806935703703,101.62933909549182,82.04798935255555,116.85637119331501,0.4945458167785066,132.09525429728183,2.421188838065761,2.1070453810094825,1.5776771682634074,1.1754697822016071,1.3800874847098112,0.8241092805899148,0.4162,0.11981999999999993,0.23609000000000002,49.17908,67.41333,23.44513,0.11070956037566249,175.86314307153432,5,1,-1,1,-2,2,1,6
745,758,p3,bo,1.87677,2.04633,1.71429,135.63538,358.77991,499.99237,2.193553112062319,355.24758900953066,-2.0,-0.04639,-0.89166,-119.71283,-250.0,-250.0,0.7520334374215019,11.04049351394221,-0.12323,1.99994,0.82263,15.92255,108.77991,249.99237,2.9455865494838207,366.2880825234729,-0.5784015384615384,1.047146923076923,-0.12605076923076924,-30.27226307692308,-24.197505384615383,6.932771538461541,1.352798769925101,97.75050480231145,0.5784015384615384,1.0542838461538462,0.37276461538461536,35.63162,55.22449153846154,64.93142846153846,1.352798769925101,97.75050480231145,0.2426139266429952,2.0586317117253605,0.711493071192665,-0.8774632703955172,2.1583682356418032,1.5299473562650432,0.6377668325828179,0.1768931428161462,3.242613926642995,5.0586317117253605,3.711493071192665,2.122536729604483,5.158368235641803,4.529947356265043,3.637766832582818,3.176893142816146,-2.4462224993513635,-0.5466064972020788,1.7408183202788734,-1.6926329186300568,-2.3031036873007475,-0.14250426824943668,2.5979721742970288,2.23147268754094,0.014436188014139758,0.5846491044298145,0.0817154296140234,0.09052536111051052,0.021273009901679903,0.8866817082039204,0.009377609274321227,0.02564983473065792,2.4600493185913104,1.989343033673063,0.6722238295142949,0.4339521823069842,0.4432770110900708,47.69806659087756,81.65815539623324,108.6147817328458,0.6734858460084737,112.85017510323863,2.4801634725112764,1.5626439679679867,1.8485579005669566,0.9611558792658365,2.4072706979411875,1.707014308881062,0.35497999999999996,0.10600999999999994,0.09203999999999998,69.4046,53.993230000000004,28.66363,0.09501812380158192,157.80984288743304,-3,1,-1,3,-2,2,1,9
747,760,p3,bo,1.87677,2.04633,1.71429,135.63538,358.77991,499.99237,2.193553112062319,353.3053112092003,-2.0,-0.04639,-0.89166,-119.71283,-250.0,-250.0,0.7520334374215019,12.982771314272618,-0.12323,1.99994,0.82263,15.92255,108.77991,249.99237,2.9455865494838207,366.2880825234729,-0.5763507692307692,1.0395607692307691,-0.1364646153846154,-29.959457692307694,-23.91463076923077,7.235600769230771,1.3476974448307506,99.49267005598949,0.5763507692307692,1.0466976923076923,0.3831784615384616,35.73315,56.95343076923076,65.4901346153846,1.3476974448307506,99.49267005598949,0.23766971336511755,2.009637246059846,0.7203382071906246,-0.8825509470113069,2.0572779229852465,1.5264112065234805,0.6392524647752293,0.21348233792855487,3.2376697133651176,5.009637246059846,3.7203382071906246,2.117449052988693,5.0572779229852465,4.5264112065234805,3.6392524647752293,3.213482337928555,-2.442429449107172,-0.4456317101086309,1.8213025841758241,-1.691728533357209,-2.2707271583146196,-0.1586724117190939,2.6041187482636703,2.2538542846686718,0.01458878077568526,0.6558633009465893,0.06856087384876196,0.09069774542356546,0.023163499896323186,0.8739269750301155,0.009211083665500396,0.02420533643954564,2.458757777125455,2.0260767800510036,0.6735219588386632,0.4346255751167459,0.4458053089136796,47.902942527768694,82.15588999599859,108.64123827598442,0.675629028094825,111.67023780605139,2.48338353696904,1.578106486497191,1.8426475049277766,0.9615656752777776,2.4104560718052395,1.707809285697071,0.35522,0.09820999999999991,0.059209999999999985,70.39643,54.42047,30.14374,0.08197846328592662,156.69890080187866,-3,1,-1,3,-2,2,1,7
